,T,H,Time
209,26.0,38.0,5373
210,26.0,38.0,5374
211,26.0,38.0,5375
212,26.0,38.0,5376
213,26.0,38.0,5377
214,26.0,38.0,5378
215,26.0,38.0,5379
216,26.0,38.0,5380
217,26.0,38.0,5381
218,26.0,38.0,5382
219,26.0,38.0,5383
220,26.0,38.0,5384
221,26.0,38.0,5385
222,26.0,38.0,5386
223,26.0,38.0,5388
224,26.0,38.0,5389
225,26.0,38.0,5390
226,26.0,38.0,5391
227,26.0,38.0,5392
228,26.0,38.0,5393
229,26.0,38.0,5394
230,26.0,38.0,5395
231,26.0,38.0,5396
232,26.0,38.0,5397
233,26.0,38.0,5398
234,26.0,38.0,5399
235,26.0,38.0,5400
236,26.0,38.0,5401
237,26.0,38.0,5402
238,26.0,38.0,5403
239,26.0,38.0,5404
240,26.0,38.0,5405
241,26.0,38.0,5406
242,26.0,38.0,5407
243,26.0,38.0,5408
244,26.0,38.0,5409
245,26.0,38.0,5410
246,26.0,38.0,5411
247,26.0,38.0,5412
248,26.0,38.0,5413
249,26.0,38.0,5414
250,26.0,38.0,5415
251,26.0,38.0,5416
252,26.0,38.0,5417
253,26.0,38.0,5418
254,26.0,38.0,5419
255,26.0,38.0,5420
256,26.0,38.0,5422
257,26.0,38.0,5423
258,26.0,38.0,5424
259,26.0,38.0,5425
260,26.0,38.0,5426
261,26.0,38.0,5427
262,26.0,38.0,5428
263,26.0,38.0,5429
264,26.0,38.0,5430
265,26.0,38.0,5431
266,26.0,38.0,5432
267,26.0,38.0,5433
268,26.0,38.0,5434
269,26.0,38.0,5435
270,26.0,38.0,5436
271,26.0,38.0,5437
272,26.0,38.0,5438
273,26.0,38.0,5439
274,26.0,38.0,5440
275,26.0,38.0,5441
276,26.0,38.0,5442
277,26.0,38.0,5443
278,26.0,38.0,5444
279,26.0,38.0,5445
280,26.0,38.0,5446
281,26.0,38.0,5447
282,26.0,38.0,5448
283,26.0,38.0,5449
284,26.0,38.0,5450
285,26.0,38.0,5451
286,26.0,38.0,5452
287,26.0,38.0,5453
288,26.0,38.0,5455
289,26.0,38.0,5456
290,26.0,38.0,5457
291,26.0,38.0,5458
292,26.0,38.0,5459
293,26.0,38.0,5460
294,26.0,38.0,5461
295,26.0,38.0,5462
296,26.0,38.0,5463
297,26.0,38.0,5464
298,26.0,38.0,5465
299,26.0,38.0,5466
300,26.0,38.0,5467
301,26.0,38.0,5468
302,26.0,38.0,5469
303,26.0,38.0,5470
304,26.0,38.0,5471
305,26.0,38.0,5472
306,26.0,38.0,5473
307,26.0,38.0,5474
308,26.0,38.0,5475
309,26.0,38.0,5476
310,26.0,38.0,5477
311,26.0,38.0,5478
312,26.0,38.0,5479
313,26.0,38.0,5480
314,26.0,38.0,5481
315,26.0,38.0,5482
316,26.0,38.0,5483
317,26.0,38.0,5484
318,26.0,38.0,5485
319,26.0,38.0,5487
320,26.0,38.0,5487
321,26.0,38.0,5489
322,26.0,38.0,5490
323,26.0,38.0,5491
324,26.0,38.0,5492
325,26.0,38.0,5493
326,26.0,38.0,5494
327,26.0,38.0,5495
328,26.0,38.0,5496
329,26.0,38.0,5497
330,26.0,38.0,5498
331,26.0,38.0,5499
332,26.0,38.0,5500
333,26.0,38.0,5501
334,26.0,38.0,5502
335,26.0,38.0,5503
336,26.0,38.0,5504
337,26.0,38.0,5505
338,26.0,38.0,5506
339,26.0,38.0,5507
340,26.0,38.0,5508
341,26.0,38.0,5509
342,26.0,38.0,5510
343,26.0,38.0,5511
344,26.0,38.0,5512
345,26.0,38.0,5513
346,26.0,38.0,5514
347,26.0,38.0,5515
348,26.0,38.0,5516
349,26.0,38.0,5517
350,26.0,38.0,5518
351,26.0,38.0,5519
352,26.0,38.0,5520
353,26.0,38.0,5521
354,26.0,38.0,5523
355,26.0,38.0,5524
356,26.0,38.0,5525
357,26.0,38.0,5526
358,26.0,38.0,5527
359,26.0,38.0,5528
360,26.0,38.0,5529
361,26.0,38.0,5530
362,26.0,38.0,5531
363,26.0,38.0,5532
364,26.0,38.0,5533
365,26.0,38.0,5534
366,26.0,38.0,5535
367,26.0,38.0,5536
368,26.0,38.0,5537
369,26.0,38.0,5538
370,26.0,38.0,5539
371,26.0,38.0,5540
372,26.0,38.0,5541
373,26.0,38.0,5542
374,26.0,38.0,5543
375,26.0,38.0,5544
376,26.0,38.0,5545
377,26.0,38.0,5546
378,26.0,38.0,5547
379,26.0,38.0,5548
380,26.0,38.0,5549
381,26.0,38.0,5550
382,26.0,38.0,5551
383,26.0,38.0,5552
384,26.0,38.0,5553
385,26.0,38.0,5554
386,26.0,38.0,5556
387,26.0,38.0,5557
388,26.0,38.0,5558
389,26.0,38.0,5559
390,26.0,38.0,5560
391,26.0,38.0,5561
392,26.0,38.0,5562
393,26.0,38.0,5563
394,26.0,38.0,5564
395,26.0,38.0,5565
396,26.0,38.0,5566
397,26.0,38.0,5567
398,26.0,38.0,5568
399,26.0,38.0,5569
400,26.0,38.0,5570
401,26.0,38.0,5571
402,26.0,38.0,5572
403,26.0,38.0,5573
404,26.0,38.0,5574
405,26.0,38.0,5575
406,26.0,38.0,5576
407,26.0,38.0,5577
408,26.0,38.0,5578
409,26.0,38.0,5579
410,26.0,38.0,5580
411,26.0,38.0,5581
412,26.0,38.0,5582
413,26.0,38.0,5583
414,26.0,38.0,5584
415,26.0,38.0,5586
416,26.0,38.0,5586
417,26.0,38.0,5587
418,26.0,38.0,5588
419,26.0,38.0,5590
420,26.0,38.0,5591
421,26.0,38.0,5592
422,26.0,38.0,5593
423,26.0,38.0,5594
424,26.0,38.0,5595
425,26.0,38.0,5596
426,26.0,38.0,5597
427,26.0,38.0,5598
428,26.0,38.0,5599
429,26.0,38.0,5600
430,26.0,38.0,5601
431,26.0,38.0,5602
432,26.0,38.0,5603
433,26.0,38.0,5604
434,26.0,38.0,5605
435,26.0,38.0,5606
436,26.0,38.0,5607
437,26.0,38.0,5608
438,26.0,38.0,5609
439,26.0,38.0,5610
440,26.0,38.0,5611
441,26.0,38.0,5612
442,26.0,38.0,5613
443,26.0,38.0,5614
444,26.0,38.0,5615
445,26.0,38.0,5616
446,26.0,38.0,5617
447,26.0,38.0,5618
448,26.0,38.0,5619
449,26.0,38.0,5620
450,26.0,38.0,5621
451,26.0,38.0,5622
452,26.0,38.0,5624
453,26.0,38.0,5625
454,26.0,38.0,5626
455,26.0,38.0,5627
456,26.0,38.0,5628
457,26.0,38.0,5629
458,26.0,38.0,5630
459,26.0,38.0,5631
460,26.0,38.0,5632
461,26.0,38.0,5633
462,26.0,38.0,5634
463,26.0,38.0,5635
464,26.0,38.0,5636
465,26.0,38.0,5637
466,26.0,38.0,5638
467,26.0,38.0,5639
468,26.0,38.0,5640
469,26.0,38.0,5641
470,26.0,38.0,5642
471,26.0,38.0,5643
472,26.0,38.0,5644
473,26.0,38.0,5645
474,26.0,38.0,5646
475,26.0,38.0,5647
476,26.0,38.0,5648
477,26.0,38.0,5649
478,26.0,38.0,5650
479,26.0,38.0,5651
480,26.0,38.0,5652
481,26.0,38.0,5653
482,26.0,38.0,5654
483,26.0,38.0,5656
484,26.0,38.0,5656
485,26.0,38.0,5658
486,26.0,38.0,5659
487,26.0,38.0,5660
488,26.0,38.0,5661
489,26.0,38.0,5662
490,26.0,38.0,5663
491,26.0,38.0,5664
492,26.0,38.0,5665
493,26.0,38.0,5666
494,26.0,38.0,5667
495,26.0,38.0,5668
496,26.0,38.0,5669
497,26.0,38.0,5670
498,26.0,38.0,5671
499,26.0,38.0,5672
