,T,H,Time
245,27.0,38.0,2830
246,27.0,38.0,2831
247,27.0,38.0,2832
248,27.0,38.0,2833
249,27.0,38.0,2834
250,27.0,38.0,2835
251,27.0,38.0,2836
252,27.0,38.0,2837
253,27.0,38.0,2838
254,27.0,38.0,2839
255,27.0,38.0,2840
256,27.0,38.0,2841
257,27.0,38.0,2842
258,27.0,38.0,2843
259,27.0,38.0,2844
260,27.0,38.0,2846
261,27.0,38.0,2847
262,27.0,38.0,2848
263,27.0,38.0,2849
264,27.0,38.0,2850
265,27.0,38.0,2851
266,27.0,38.0,2852
267,27.0,38.0,2853
268,27.0,38.0,2854
269,27.0,38.0,2855
270,27.0,38.0,2856
271,27.0,38.0,2857
272,27.0,38.0,2858
273,27.0,38.0,2859
274,27.0,39.0,2860
275,27.0,39.0,2861
276,27.0,38.0,2862
277,27.0,38.0,2863
278,27.0,38.0,2864
279,27.0,38.0,2865
280,27.0,38.0,2866
281,27.0,38.0,2867
282,27.0,38.0,2868
283,27.0,38.0,2869
284,27.0,38.0,2870
285,27.0,38.0,2871
286,27.0,38.0,2872
287,27.0,38.0,2873
288,27.0,37.0,2874
289,27.0,37.0,2875
290,27.0,37.0,2876
291,27.0,37.0,2877
292,27.0,37.0,2879
293,27.0,37.0,2880
294,27.0,37.0,2881
295,27.0,37.0,2882
296,27.0,37.0,2883
297,27.0,37.0,2884
298,27.0,37.0,2885
299,27.0,37.0,2886
300,27.0,37.0,2887
301,27.0,37.0,2888
302,27.0,37.0,2889
303,27.0,37.0,2890
304,27.0,37.0,2891
305,27.0,37.0,2892
306,27.0,37.0,2893
307,27.0,37.0,2894
308,27.0,37.0,2895
309,27.0,37.0,2896
310,27.0,37.0,2897
311,27.0,37.0,2898
312,27.0,37.0,2899
313,27.0,37.0,2900
314,27.0,37.0,2901
315,27.0,37.0,2902
316,27.0,37.0,2903
317,27.0,37.0,2904
318,27.0,37.0,2905
319,27.0,37.0,2906
320,27.0,37.0,2907
321,27.0,37.0,2908
322,27.0,37.0,2909
323,27.0,37.0,2910
324,27.0,37.0,2911
325,27.0,37.0,2912
326,27.0,37.0,2914
327,27.0,37.0,2915
328,27.0,37.0,2916
329,27.0,37.0,2917
330,27.0,37.0,2918
331,27.0,37.0,2919
332,27.0,37.0,2920
333,27.0,37.0,2921
334,27.0,37.0,2922
335,27.0,37.0,2923
336,27.0,37.0,2924
337,27.0,37.0,2925
338,27.0,37.0,2926
339,27.0,37.0,2927
340,27.0,37.0,2928
341,27.0,37.0,2929
342,27.0,37.0,2930
343,27.0,37.0,2931
344,27.0,37.0,2932
345,27.0,37.0,2933
346,27.0,37.0,2934
347,27.0,37.0,2935
348,27.0,37.0,2936
349,27.0,37.0,2937
350,27.0,37.0,2938
351,27.0,37.0,2939
352,27.0,37.0,2940
353,27.0,37.0,2941
354,27.0,37.0,2942
355,27.0,37.0,2943
356,27.0,37.0,2944
357,27.0,37.0,2945
358,27.0,37.0,2946
359,27.0,37.0,2948
360,27.0,37.0,2949
361,27.0,37.0,2950
362,27.0,37.0,2951
363,27.0,37.0,2952
364,27.0,37.0,2953
365,27.0,37.0,2954
366,27.0,37.0,2955
367,27.0,37.0,2956
368,27.0,37.0,2957
369,27.0,37.0,2958
370,27.0,37.0,2959
371,27.0,37.0,2960
372,27.0,37.0,2961
373,27.0,37.0,2962
374,27.0,37.0,2963
375,27.0,37.0,2964
376,27.0,37.0,2965
377,27.0,37.0,2966
378,27.0,37.0,2967
379,27.0,37.0,2968
380,27.0,37.0,2969
381,27.0,37.0,2970
382,27.0,37.0,2971
383,27.0,37.0,2972
384,27.0,37.0,2973
385,27.0,37.0,2974
386,27.0,37.0,2975
387,27.0,37.0,2976
388,27.0,37.0,2977
389,27.0,37.0,2978
390,27.0,37.0,2979
391,27.0,37.0,2980
