,T,H,Time
170,26.0,38.0,5331
171,26.0,38.0,5332
172,26.0,38.0,5333
173,26.0,38.0,5334
174,26.0,38.0,5335
175,26.0,38.0,5336
176,26.0,38.0,5337
177,26.0,38.0,5338
178,26.0,38.0,5339
179,26.0,38.0,5340
180,26.0,38.0,5341
181,26.0,38.0,5342
182,26.0,38.0,5343
183,26.0,38.0,5344
184,26.0,38.0,5345
185,26.0,38.0,5346
186,26.0,38.0,5347
187,26.0,38.0,5348
188,26.0,38.0,5349
189,26.0,38.0,5350
190,26.0,38.0,5351
191,26.0,38.0,5353
192,26.0,38.0,5354
193,26.0,38.0,5355
194,26.0,38.0,5356
195,26.0,38.0,5357
196,26.0,38.0,5358
197,26.0,38.0,5359
198,26.0,38.0,5360
199,26.0,38.0,5361
200,26.0,38.0,5362
201,26.0,38.0,5363
202,26.0,38.0,5364
203,26.0,38.0,5365
204,26.0,38.0,5366
205,26.0,38.0,5367
206,26.0,38.0,5368
207,26.0,38.0,5369
208,26.0,38.0,5370
209,26.0,38.0,5371
210,26.0,38.0,5372
211,26.0,38.0,5373
212,26.0,38.0,5374
213,26.0,38.0,5375
214,26.0,38.0,5376
215,26.0,38.0,5377
216,26.0,38.0,5378
217,26.0,38.0,5379
218,26.0,38.0,5380
219,26.0,38.0,5381
220,26.0,38.0,5382
221,26.0,38.0,5383
222,26.0,38.0,5384
223,26.0,38.0,5385
224,26.0,38.0,5386
225,26.0,38.0,5388
226,26.0,38.0,5389
227,26.0,38.0,5390
228,26.0,38.0,5391
229,26.0,38.0,5392
230,26.0,38.0,5393
231,26.0,38.0,5394
232,26.0,38.0,5395
233,26.0,38.0,5396
234,26.0,38.0,5397
235,26.0,38.0,5398
236,26.0,38.0,5399
237,26.0,38.0,5400
238,26.0,38.0,5401
239,26.0,38.0,5402
240,26.0,38.0,5403
241,26.0,38.0,5404
242,26.0,38.0,5405
243,26.0,38.0,5406
244,26.0,38.0,5407
245,26.0,38.0,5408
246,26.0,38.0,5409
247,26.0,38.0,5410
248,26.0,38.0,5411
249,26.0,38.0,5412
250,26.0,38.0,5413
251,26.0,38.0,5414
252,26.0,38.0,5415
253,26.0,38.0,5416
254,26.0,38.0,5417
255,26.0,38.0,5418
256,26.0,38.0,5419
257,26.0,38.0,5420
258,26.0,38.0,5422
259,26.0,38.0,5423
260,26.0,38.0,5424
261,26.0,38.0,5425
262,26.0,38.0,5426
263,26.0,38.0,5427
264,26.0,38.0,5428
265,26.0,38.0,5429
266,26.0,38.0,5430
267,26.0,38.0,5431
268,26.0,38.0,5432
269,26.0,38.0,5433
270,26.0,38.0,5434
271,26.0,38.0,5435
272,26.0,38.0,5436
273,26.0,38.0,5437
274,26.0,38.0,5438
275,26.0,38.0,5439
276,26.0,38.0,5440
277,26.0,38.0,5441
278,26.0,38.0,5442
279,26.0,38.0,5443
280,26.0,38.0,5444
281,26.0,38.0,5445
282,26.0,38.0,5446
283,26.0,38.0,5447
284,26.0,38.0,5448
285,26.0,38.0,5449
286,26.0,38.0,5450
287,26.0,38.0,5451
288,26.0,38.0,5452
289,26.0,38.0,5453
290,26.0,38.0,5455
291,26.0,38.0,5456
292,26.0,38.0,5457
293,26.0,38.0,5458
294,26.0,38.0,5459
295,26.0,38.0,5460
296,26.0,38.0,5461
297,26.0,38.0,5462
298,26.0,38.0,5463
299,26.0,38.0,5464
300,26.0,38.0,5465
301,26.0,38.0,5466
302,26.0,38.0,5467
303,26.0,38.0,5468
304,26.0,38.0,5469
305,26.0,38.0,5470
306,26.0,38.0,5471
307,26.0,38.0,5472
308,26.0,38.0,5473
309,26.0,38.0,5474
310,26.0,38.0,5475
311,26.0,38.0,5476
312,26.0,38.0,5477
313,26.0,38.0,5478
314,26.0,38.0,5479
315,26.0,38.0,5480
316,26.0,38.0,5481
317,26.0,38.0,5482
318,26.0,38.0,5483
319,26.0,38.0,5484
320,26.0,38.0,5485
321,26.0,38.0,5487
322,26.0,38.0,5487
323,26.0,38.0,5489
324,26.0,38.0,5490
325,26.0,38.0,5491
326,26.0,38.0,5492
327,26.0,38.0,5493
328,26.0,38.0,5494
329,26.0,38.0,5495
330,26.0,38.0,5496
331,26.0,38.0,5497
332,26.0,38.0,5498
333,26.0,38.0,5499
334,26.0,38.0,5500
335,26.0,38.0,5501
336,26.0,38.0,5502
337,26.0,38.0,5503
338,26.0,38.0,5504
339,26.0,38.0,5505
340,26.0,38.0,5506
341,26.0,38.0,5507
342,26.0,38.0,5508
343,26.0,38.0,5509
344,26.0,38.0,5510
345,26.0,38.0,5511
346,26.0,38.0,5512
347,26.0,38.0,5513
348,26.0,38.0,5514
349,26.0,38.0,5515
350,26.0,38.0,5516
351,26.0,38.0,5517
352,26.0,38.0,5518
353,26.0,38.0,5519
354,26.0,38.0,5520
355,26.0,38.0,5521
356,26.0,38.0,5523
357,26.0,38.0,5524
358,26.0,38.0,5525
359,26.0,38.0,5526
360,26.0,38.0,5527
361,26.0,38.0,5528
362,26.0,38.0,5529
363,26.0,38.0,5530
364,26.0,38.0,5531
365,26.0,38.0,5532
366,26.0,38.0,5533
367,26.0,38.0,5534
368,26.0,38.0,5535
369,26.0,38.0,5536
370,26.0,38.0,5537
371,26.0,38.0,5538
372,26.0,38.0,5539
373,26.0,38.0,5540
374,26.0,38.0,5541
375,26.0,38.0,5542
376,26.0,38.0,5543
377,26.0,38.0,5544
378,26.0,38.0,5545
379,26.0,38.0,5546
380,26.0,38.0,5547
381,26.0,38.0,5548
382,26.0,38.0,5549
383,26.0,38.0,5550
384,26.0,38.0,5551
385,26.0,38.0,5552
386,26.0,38.0,5553
387,26.0,38.0,5554
388,26.0,38.0,5556
389,26.0,38.0,5557
390,26.0,38.0,5558
391,26.0,38.0,5559
392,26.0,38.0,5560
393,26.0,38.0,5561
394,26.0,38.0,5562
395,26.0,38.0,5563
396,26.0,38.0,5564
397,26.0,38.0,5565
398,26.0,38.0,5566
399,26.0,38.0,5567
400,26.0,38.0,5568
401,26.0,38.0,5569
402,26.0,38.0,5570
403,26.0,38.0,5571
404,26.0,38.0,5572
405,26.0,38.0,5573
406,26.0,38.0,5574
407,26.0,38.0,5575
408,26.0,38.0,5576
409,26.0,38.0,5577
410,26.0,38.0,5578
411,26.0,38.0,5579
412,26.0,38.0,5580
413,26.0,38.0,5581
414,26.0,38.0,5582
415,26.0,38.0,5583
416,26.0,38.0,5584
417,26.0,38.0,5586
418,26.0,38.0,5586
419,26.0,38.0,5587
420,26.0,38.0,5588
421,26.0,38.0,5590
422,26.0,38.0,5591
423,26.0,38.0,5592
424,26.0,38.0,5593
425,26.0,38.0,5594
426,26.0,38.0,5595
427,26.0,38.0,5596
428,26.0,38.0,5597
429,26.0,38.0,5598
430,26.0,38.0,5599
431,26.0,38.0,5600
432,26.0,38.0,5601
433,26.0,38.0,5602
434,26.0,38.0,5603
435,26.0,38.0,5604
436,26.0,38.0,5605
437,26.0,38.0,5606
438,26.0,38.0,5607
439,26.0,38.0,5608
440,26.0,38.0,5609
441,26.0,38.0,5610
442,26.0,38.0,5611
443,26.0,38.0,5612
444,26.0,38.0,5613
445,26.0,38.0,5614
446,26.0,38.0,5615
447,26.0,38.0,5616
448,26.0,38.0,5617
449,26.0,38.0,5618
450,26.0,38.0,5619
451,26.0,38.0,5620
452,26.0,38.0,5621
453,26.0,38.0,5622
454,26.0,38.0,5624
455,26.0,38.0,5625
456,26.0,38.0,5626
457,26.0,38.0,5627
458,26.0,38.0,5628
459,26.0,38.0,5629
460,26.0,38.0,5630
461,26.0,38.0,5631
462,26.0,38.0,5632
463,26.0,38.0,5633
464,26.0,38.0,5634
465,26.0,38.0,5635
466,26.0,38.0,5636
467,26.0,38.0,5637
468,26.0,38.0,5638
469,26.0,38.0,5639
470,26.0,38.0,5640
471,26.0,38.0,5641
472,26.0,38.0,5642
473,26.0,38.0,5643
474,26.0,38.0,5644
475,26.0,38.0,5645
476,26.0,38.0,5646
477,26.0,38.0,5647
478,26.0,38.0,5648
479,26.0,38.0,5649
480,26.0,38.0,5650
481,26.0,38.0,5651
482,26.0,38.0,5652
483,26.0,38.0,5653
484,26.0,38.0,5654
485,26.0,38.0,5656
486,26.0,38.0,5656
487,26.0,38.0,5658
488,26.0,38.0,5659
489,26.0,38.0,5660
490,26.0,38.0,5661
491,26.0,38.0,5662
492,26.0,38.0,5663
493,26.0,38.0,5664
494,26.0,38.0,5665
495,26.0,38.0,5666
496,26.0,38.0,5667
497,26.0,38.0,5668
498,26.0,38.0,5669
499,26.0,38.0,5670
