,T,H,Time
266,22.0,54.0,353
267,22.0,54.0,353
268,22.0,54.0,353
269,22.0,54.0,353
270,22.0,54.0,353
271,22.0,54.0,354
272,22.0,54.0,354
273,22.0,54.0,354
274,22.0,54.0,354
275,22.0,54.0,354
276,22.0,54.0,354
277,22.0,54.0,354
278,22.0,54.0,354
279,22.0,54.0,354
280,22.0,54.0,354
281,22.0,54.0,355
282,22.0,54.0,355
283,22.0,54.0,355
284,22.0,54.0,355
285,22.0,54.0,355
286,22.0,54.0,355
287,22.0,54.0,355
288,22.0,54.0,355
289,22.0,54.0,355
290,22.0,54.0,356
291,22.0,54.0,356
292,22.0,54.0,356
293,22.0,54.0,356
294,22.0,54.0,356
295,22.0,54.0,356
296,22.0,54.0,356
297,22.0,54.0,356
298,22.0,54.0,356
299,22.0,54.0,356
300,22.0,54.0,357
301,22.0,54.0,357
302,22.0,54.0,357
303,22.0,54.0,357
304,22.0,54.0,357
305,22.0,54.0,357
306,22.0,54.0,357
307,22.0,54.0,357
308,22.0,54.0,357
309,22.0,54.0,358
310,22.0,54.0,358
311,22.0,54.0,358
312,22.0,54.0,358
313,22.0,54.0,358
314,22.0,54.0,358
315,22.0,54.0,358
316,22.0,54.0,358
317,22.0,54.0,358
318,22.0,54.0,359
319,22.0,54.0,359
320,22.0,54.0,359
321,22.0,54.0,359
322,22.0,54.0,359
323,22.0,54.0,359
324,22.0,54.0,359
325,22.0,54.0,359
326,22.0,54.0,359
327,22.0,54.0,360
328,22.0,54.0,360
329,22.0,54.0,360
330,22.0,54.0,360
331,22.0,54.0,360
332,22.0,54.0,360
333,22.0,54.0,360
334,22.0,54.0,360
335,22.0,54.0,360
336,22.0,54.0,360
337,22.0,54.0,361
338,22.0,54.0,361
339,22.0,54.0,361
340,22.0,54.0,361
341,22.0,54.0,361
342,22.0,54.0,361
343,22.0,54.0,361
344,22.0,54.0,361
345,22.0,54.0,361
346,22.0,54.0,362
347,22.0,54.0,362
348,22.0,54.0,362
349,22.0,54.0,362
350,22.0,54.0,362
351,22.0,54.0,363
352,22.0,54.0,364
353,22.0,54.0,365
354,22.0,54.0,366
355,22.0,54.0,367
356,22.0,54.0,368
357,22.0,54.0,369
358,22.0,54.0,371
359,22.0,54.0,372
360,22.0,54.0,373
361,22.0,54.0,374
362,22.0,54.0,375
363,22.0,54.0,376
364,22.0,54.0,377
365,22.0,54.0,378
366,22.0,54.0,379
367,22.0,54.0,380
368,22.0,54.0,381
369,22.0,54.0,382
370,22.0,54.0,383
371,22.0,54.0,384
372,22.0,54.0,385
373,22.0,54.0,386
374,22.0,54.0,387
375,22.0,54.0,388
376,22.0,54.0,389
377,22.0,54.0,390
378,22.0,54.0,391
379,22.0,54.0,392
380,22.0,54.0,393
381,22.0,54.0,394
382,22.0,54.0,395
383,22.0,54.0,396
384,22.0,54.0,397
385,22.0,54.0,398
386,22.0,54.0,399
387,22.0,54.0,400
388,22.0,54.0,401
389,22.0,54.0,402
390,22.0,54.0,403
391,22.0,54.0,405
392,22.0,54.0,406
393,22.0,54.0,407
394,22.0,54.0,408
395,22.0,54.0,409
396,22.0,54.0,410
397,22.0,54.0,411
398,22.0,54.0,412
399,22.0,54.0,413
400,22.0,54.0,414
401,22.0,54.0,415
402,22.0,54.0,416
403,22.0,54.0,417
404,22.0,54.0,418
405,22.0,54.0,419
406,22.0,54.0,420
407,22.0,54.0,421
408,22.0,54.0,422
409,22.0,54.0,423
410,22.0,54.0,424
411,22.0,54.0,425
412,22.0,54.0,426
413,22.0,54.0,427
414,22.0,54.0,428
415,22.0,54.0,429
416,22.0,54.0,430
417,22.0,54.0,431
418,22.0,54.0,432
419,22.0,54.0,433
420,22.0,54.0,434
421,22.0,54.0,435
422,22.0,54.0,436
423,22.0,54.0,437
424,22.0,54.0,439
425,22.0,54.0,440
426,22.0,54.0,441
427,22.0,54.0,442
428,22.0,54.0,443
429,22.0,54.0,444
430,22.0,54.0,445
431,22.0,54.0,446
432,22.0,54.0,447
433,22.0,54.0,448
434,22.0,54.0,449
435,22.0,54.0,450
436,22.0,54.0,451
437,22.0,54.0,452
438,22.0,54.0,453
439,22.0,54.0,454
440,22.0,54.0,455
441,22.0,54.0,456
442,22.0,54.0,457
443,22.0,54.0,458
444,22.0,54.0,459
445,22.0,54.0,460
446,22.0,54.0,461
447,22.0,54.0,462
448,22.0,54.0,463
449,22.0,54.0,464
450,22.0,54.0,465
451,22.0,54.0,466
452,22.0,54.0,467
453,22.0,54.0,468
454,22.0,54.0,469
455,22.0,54.0,470
456,22.0,54.0,472
457,22.0,54.0,473
458,22.0,54.0,474
459,22.0,54.0,475
460,22.0,54.0,476
461,22.0,54.0,477
462,22.0,54.0,478
463,22.0,54.0,479
464,22.0,54.0,480
465,22.0,54.0,481
466,22.0,54.0,482
467,22.0,54.0,483
468,22.0,54.0,484
469,22.0,54.0,485
470,22.0,54.0,486
471,22.0,54.0,487
472,22.0,54.0,488
473,22.0,54.0,489
474,22.0,54.0,490
