,T,H,Time
137,25.0,40.0,1173
138,25.0,39.0,1174
139,25.0,39.0,1175
140,25.0,39.0,1176
141,25.0,39.0,1177
142,25.0,39.0,1178
143,25.0,39.0,1179
144,25.0,40.0,1180
145,25.0,40.0,1181
146,25.0,40.0,1182
147,25.0,40.0,1183
148,25.0,39.0,1185
149,25.0,39.0,1186
150,25.0,40.0,1187
151,25.0,40.0,1188
152,26.0,41.0,1189
153,26.0,41.0,1190
154,25.0,40.0,1191
155,25.0,40.0,1192
156,25.0,40.0,1193
157,25.0,40.0,1194
158,25.0,40.0,1195
159,25.0,40.0,1196
160,25.0,40.0,1197
161,25.0,40.0,1198
162,25.0,40.0,1199
163,25.0,40.0,1200
164,25.0,40.0,1201
165,25.0,40.0,1202
166,26.0,40.0,1203
167,26.0,40.0,1204
168,25.0,40.0,1205
169,25.0,40.0,1206
170,25.0,40.0,1207
171,25.0,40.0,1208
172,25.0,40.0,1209
173,25.0,40.0,1210
174,25.0,40.0,1211
175,25.0,40.0,1212
176,26.0,41.0,1213
177,26.0,41.0,1214
178,25.0,40.0,1215
179,25.0,40.0,1216
180,25.0,39.0,1217
181,25.0,39.0,1218
182,25.0,40.0,1220
183,25.0,40.0,1221
184,25.0,40.0,1222
185,25.0,40.0,1223
186,25.0,40.0,1224
187,25.0,40.0,1225
188,25.0,40.0,1226
189,25.0,40.0,1227
190,25.0,40.0,1228
191,25.0,40.0,1229
192,25.0,40.0,1230
193,25.0,40.0,1231
194,25.0,40.0,1232
195,25.0,40.0,1233
196,25.0,40.0,1234
197,25.0,40.0,1235
198,25.0,40.0,1236
199,25.0,40.0,1237
200,26.0,41.0,1238
201,26.0,41.0,1239
202,25.0,40.0,1240
203,25.0,40.0,1241
204,25.0,40.0,1242
205,25.0,40.0,1243
206,25.0,40.0,1244
207,25.0,40.0,1245
208,25.0,40.0,1246
209,25.0,40.0,1247
210,25.0,40.0,1248
211,25.0,40.0,1249
212,25.0,39.0,1250
213,25.0,39.0,1251
214,25.0,39.0,1253
215,25.0,39.0,1254
216,25.0,39.0,1255
217,25.0,39.0,1256
218,25.0,40.0,1257
219,25.0,40.0,1258
220,25.0,40.0,1259
221,25.0,40.0,1260
222,25.0,40.0,1261
223,25.0,40.0,1262
224,25.0,40.0,1263
225,25.0,40.0,1264
226,25.0,40.0,1265
227,25.0,40.0,1266
228,25.0,40.0,1267
229,25.0,40.0,1268
230,25.0,40.0,1269
231,25.0,40.0,1270
232,25.0,40.0,1271
233,25.0,40.0,1272
234,25.0,40.0,1273
235,25.0,40.0,1274
236,25.0,40.0,1275
237,25.0,40.0,1276
238,25.0,40.0,1277
239,25.0,40.0,1278
240,25.0,40.0,1279
241,25.0,40.0,1280
242,25.0,40.0,1281
243,25.0,40.0,1282
244,25.0,40.0,1283
245,25.0,40.0,1284
246,25.0,40.0,1286
247,25.0,40.0,1287
248,25.0,40.0,1288
249,25.0,40.0,1289
250,25.0,40.0,1290
251,25.0,40.0,1291
252,25.0,40.0,1292
253,25.0,40.0,1293
254,25.0,40.0,1294
255,25.0,40.0,1295
256,25.0,40.0,1296
257,25.0,40.0,1297
258,25.0,40.0,1298
259,25.0,40.0,1299
260,26.0,41.0,1300
261,26.0,41.0,1301
262,25.0,40.0,1302
263,25.0,40.0,1303
264,26.0,41.0,1304
265,26.0,41.0,1305
266,26.0,41.0,1306
267,26.0,41.0,1307
268,26.0,41.0,1308
269,26.0,41.0,1309
270,26.0,41.0,1310
271,26.0,41.0,1311
272,26.0,41.0,1312
273,26.0,41.0,1313
274,26.0,41.0,1314
275,26.0,41.0,1315
276,26.0,41.0,1316
277,26.0,41.0,1317
278,26.0,41.0,1318
279,26.0,41.0,1319
280,26.0,41.0,1321
281,26.0,41.0,1322
282,26.0,41.0,1323
283,26.0,41.0,1324
284,26.0,41.0,1325
285,26.0,41.0,1326
286,26.0,41.0,1327
287,26.0,41.0,1328
288,26.0,41.0,1329
289,26.0,41.0,1330
290,26.0,41.0,1331
291,26.0,41.0,1332
292,26.0,40.0,1333
293,26.0,40.0,1334
294,26.0,40.0,1335
295,26.0,40.0,1336
296,26.0,41.0,1337
297,26.0,41.0,1338
298,26.0,41.0,1339
299,26.0,41.0,1340
300,26.0,41.0,1341
301,26.0,41.0,1342
302,26.0,41.0,1343
303,26.0,41.0,1344
304,26.0,41.0,1345
305,26.0,41.0,1346
306,26.0,41.0,1347
307,26.0,41.0,1348
308,26.0,41.0,1349
309,26.0,41.0,1350
310,26.0,41.0,1351
311,26.0,41.0,1352
312,26.0,40.0,1353
313,26.0,40.0,1355
314,26.0,40.0,1356
315,26.0,40.0,1357
316,26.0,40.0,1358
317,26.0,40.0,1359
318,26.0,41.0,1360
319,26.0,41.0,1361
320,26.0,41.0,1362
321,26.0,41.0,1363
322,26.0,41.0,1364
323,26.0,41.0,1365
324,26.0,41.0,1366
325,26.0,41.0,1367
326,26.0,41.0,1368
327,26.0,41.0,1369
328,26.0,41.0,1370
329,26.0,41.0,1371
330,26.0,41.0,1372
331,26.0,41.0,1373
332,26.0,41.0,1374
333,26.0,41.0,1375
334,26.0,40.0,1376
335,26.0,40.0,1377
336,26.0,40.0,1378
337,26.0,40.0,1379
338,26.0,40.0,1380
339,26.0,40.0,1381
340,26.0,40.0,1382
341,26.0,40.0,1383
342,26.0,40.0,1384
343,26.0,40.0,1385
344,26.0,40.0,1386
345,26.0,40.0,1387
346,26.0,40.0,1389
347,26.0,40.0,1390
348,26.0,40.0,1391
349,26.0,40.0,1392
350,26.0,41.0,1393
351,26.0,41.0,1394
352,26.0,41.0,1395
353,26.0,41.0,1396
354,26.0,41.0,1397
355,26.0,41.0,1398
356,26.0,41.0,1399
357,26.0,41.0,1400
358,26.0,41.0,1401
359,26.0,41.0,1402
360,26.0,41.0,1403
361,26.0,41.0,1404
362,26.0,42.0,1405
363,26.0,42.0,1406
364,26.0,42.0,1407
365,26.0,42.0,1408
366,26.0,43.0,1409
367,26.0,43.0,1410
368,26.0,42.0,1411
369,26.0,42.0,1412
370,26.0,42.0,1413
371,26.0,42.0,1414
372,26.0,42.0,1415
373,26.0,42.0,1416
374,26.0,42.0,1417
375,26.0,42.0,1418
376,26.0,41.0,1419
377,26.0,41.0,1420
378,26.0,41.0,1422
379,26.0,41.0,1423
380,26.0,41.0,1424
381,26.0,41.0,1425
382,26.0,41.0,1426
383,26.0,41.0,1427
384,26.0,41.0,1428
385,26.0,41.0,1429
386,26.0,41.0,1430
387,26.0,41.0,1431
388,26.0,41.0,1432
389,26.0,41.0,1433
390,26.0,41.0,1434
391,26.0,41.0,1435
392,26.0,41.0,1436
393,26.0,41.0,1437
394,26.0,41.0,1438
395,26.0,41.0,1439
396,26.0,41.0,1440
397,26.0,41.0,1441
398,26.0,41.0,1442
399,26.0,41.0,1443
400,26.0,41.0,1444
401,26.0,41.0,1445
402,26.0,40.0,1446
403,26.0,40.0,1447
404,26.0,40.0,1448
405,26.0,40.0,1449
406,26.0,40.0,1450
407,26.0,40.0,1451
408,26.0,41.0,1452
409,26.0,41.0,1453
410,26.0,41.0,1454
411,26.0,41.0,1455
412,26.0,41.0,1457
413,26.0,41.0,1458
414,26.0,41.0,1459
415,26.0,41.0,1460
416,26.0,41.0,1461
417,26.0,41.0,1462
418,26.0,41.0,1463
419,26.0,41.0,1464
420,26.0,41.0,1465
421,26.0,41.0,1466
422,26.0,41.0,1467
423,26.0,41.0,1468
424,26.0,41.0,1469
425,26.0,41.0,1470
426,26.0,41.0,1471
427,26.0,41.0,1472
428,26.0,41.0,1473
429,26.0,41.0,1474
430,26.0,41.0,1475
431,26.0,41.0,1476
432,26.0,41.0,1477
433,26.0,41.0,1478
434,25.0,40.0,1479
435,25.0,40.0,1480
436,26.0,41.0,1481
437,26.0,41.0,1482
438,25.0,40.0,1483
439,25.0,40.0,1484
440,25.0,40.0,1485
441,25.0,40.0,1486
442,25.0,40.0,1487
443,25.0,40.0,1488
444,25.0,40.0,1489
445,25.0,40.0,1491
446,25.0,40.0,1492
447,25.0,40.0,1493
448,25.0,40.0,1494
449,25.0,40.0,1495
450,25.0,40.0,1496
451,25.0,40.0,1497
452,25.0,40.0,1498
453,25.0,40.0,1499
454,26.0,41.0,1500
455,26.0,41.0,1501
456,25.0,40.0,1502
457,25.0,40.0,1503
458,25.0,40.0,1504
459,25.0,40.0,1505
460,25.0,40.0,1506
461,25.0,40.0,1507
462,25.0,40.0,1508
463,25.0,40.0,1509
464,25.0,40.0,1510
465,25.0,40.0,1511
466,25.0,40.0,1512
467,25.0,40.0,1513
468,25.0,40.0,1514
469,25.0,40.0,1515
470,25.0,40.0,1516
471,25.0,40.0,1517
472,25.0,40.0,1518
473,25.0,40.0,1519
474,25.0,40.0,1520
475,25.0,40.0,1521
476,25.0,40.0,1522
477,25.0,40.0,1524
478,25.0,40.0,1525
479,25.0,40.0,1526
480,25.0,40.0,1527
481,25.0,40.0,1528
482,25.0,40.0,1529
483,25.0,40.0,1530
484,25.0,40.0,1531
485,25.0,40.0,1532
486,25.0,40.0,1533
487,25.0,40.0,1534
488,25.0,40.0,1535
489,25.0,40.0,1536
490,25.0,40.0,1537
491,25.0,40.0,1538
492,26.0,41.0,1539
493,26.0,41.0,1540
494,25.0,40.0,1541
495,25.0,40.0,1542
496,26.0,41.0,1543
497,26.0,41.0,1544
498,26.0,41.0,1545
499,26.0,41.0,1546
