,T,H,Time
188,26.0,38.0,5350
189,26.0,38.0,5351
190,26.0,38.0,5353
191,26.0,38.0,5354
192,26.0,38.0,5355
193,26.0,38.0,5356
194,26.0,38.0,5357
195,26.0,38.0,5358
196,26.0,38.0,5359
197,26.0,38.0,5360
198,26.0,38.0,5361
199,26.0,38.0,5362
200,26.0,38.0,5363
201,26.0,38.0,5364
202,26.0,38.0,5365
203,26.0,38.0,5366
204,26.0,38.0,5367
205,26.0,38.0,5368
206,26.0,38.0,5369
207,26.0,38.0,5370
208,26.0,38.0,5371
209,26.0,38.0,5372
210,26.0,38.0,5373
211,26.0,38.0,5374
212,26.0,38.0,5375
213,26.0,38.0,5376
214,26.0,38.0,5377
215,26.0,38.0,5378
216,26.0,38.0,5379
217,26.0,38.0,5380
218,26.0,38.0,5381
219,26.0,38.0,5382
220,26.0,38.0,5383
221,26.0,38.0,5384
222,26.0,38.0,5385
223,26.0,38.0,5386
224,26.0,38.0,5388
225,26.0,38.0,5389
226,26.0,38.0,5390
227,26.0,38.0,5391
228,26.0,38.0,5392
229,26.0,38.0,5393
230,26.0,38.0,5394
231,26.0,38.0,5395
232,26.0,38.0,5396
233,26.0,38.0,5397
234,26.0,38.0,5398
235,26.0,38.0,5399
236,26.0,38.0,5400
237,26.0,38.0,5401
238,26.0,38.0,5402
239,26.0,38.0,5403
240,26.0,38.0,5404
241,26.0,38.0,5405
242,26.0,38.0,5406
243,26.0,38.0,5407
244,26.0,38.0,5408
245,26.0,38.0,5409
246,26.0,38.0,5410
247,26.0,38.0,5411
248,26.0,38.0,5412
249,26.0,38.0,5413
250,26.0,38.0,5414
251,26.0,38.0,5415
252,26.0,38.0,5416
253,26.0,38.0,5417
254,26.0,38.0,5418
255,26.0,38.0,5419
256,26.0,38.0,5420
257,26.0,38.0,5422
258,26.0,38.0,5423
259,26.0,38.0,5424
260,26.0,38.0,5425
261,26.0,38.0,5426
262,26.0,38.0,5427
263,26.0,38.0,5428
264,26.0,38.0,5429
265,26.0,38.0,5430
266,26.0,38.0,5431
267,26.0,38.0,5432
268,26.0,38.0,5433
269,26.0,38.0,5434
270,26.0,38.0,5435
271,26.0,38.0,5436
272,26.0,38.0,5437
273,26.0,38.0,5438
274,26.0,38.0,5439
275,26.0,38.0,5440
276,26.0,38.0,5441
277,26.0,38.0,5442
278,26.0,38.0,5443
279,26.0,38.0,5444
280,26.0,38.0,5445
281,26.0,38.0,5446
282,26.0,38.0,5447
283,26.0,38.0,5448
284,26.0,38.0,5449
285,26.0,38.0,5450
286,26.0,38.0,5451
287,26.0,38.0,5452
288,26.0,38.0,5453
289,26.0,38.0,5455
290,26.0,38.0,5456
291,26.0,38.0,5457
292,26.0,38.0,5458
293,26.0,38.0,5459
294,26.0,38.0,5460
295,26.0,38.0,5461
296,26.0,38.0,5462
297,26.0,38.0,5463
298,26.0,38.0,5464
299,26.0,38.0,5465
300,26.0,38.0,5466
301,26.0,38.0,5467
302,26.0,38.0,5468
303,26.0,38.0,5469
304,26.0,38.0,5470
305,26.0,38.0,5471
306,26.0,38.0,5472
307,26.0,38.0,5473
308,26.0,38.0,5474
309,26.0,38.0,5475
310,26.0,38.0,5476
311,26.0,38.0,5477
312,26.0,38.0,5478
313,26.0,38.0,5479
314,26.0,38.0,5480
315,26.0,38.0,5481
316,26.0,38.0,5482
317,26.0,38.0,5483
318,26.0,38.0,5484
319,26.0,38.0,5485
320,26.0,38.0,5487
321,26.0,38.0,5487
322,26.0,38.0,5489
323,26.0,38.0,5490
324,26.0,38.0,5491
325,26.0,38.0,5492
326,26.0,38.0,5493
327,26.0,38.0,5494
328,26.0,38.0,5495
329,26.0,38.0,5496
330,26.0,38.0,5497
331,26.0,38.0,5498
332,26.0,38.0,5499
333,26.0,38.0,5500
334,26.0,38.0,5501
335,26.0,38.0,5502
336,26.0,38.0,5503
337,26.0,38.0,5504
338,26.0,38.0,5505
339,26.0,38.0,5506
340,26.0,38.0,5507
341,26.0,38.0,5508
342,26.0,38.0,5509
343,26.0,38.0,5510
344,26.0,38.0,5511
345,26.0,38.0,5512
346,26.0,38.0,5513
347,26.0,38.0,5514
348,26.0,38.0,5515
349,26.0,38.0,5516
350,26.0,38.0,5517
351,26.0,38.0,5518
352,26.0,38.0,5519
353,26.0,38.0,5520
354,26.0,38.0,5521
355,26.0,38.0,5523
356,26.0,38.0,5524
357,26.0,38.0,5525
358,26.0,38.0,5526
359,26.0,38.0,5527
360,26.0,38.0,5528
361,26.0,38.0,5529
362,26.0,38.0,5530
363,26.0,38.0,5531
364,26.0,38.0,5532
365,26.0,38.0,5533
366,26.0,38.0,5534
367,26.0,38.0,5535
368,26.0,38.0,5536
369,26.0,38.0,5537
370,26.0,38.0,5538
371,26.0,38.0,5539
372,26.0,38.0,5540
373,26.0,38.0,5541
374,26.0,38.0,5542
375,26.0,38.0,5543
376,26.0,38.0,5544
377,26.0,38.0,5545
378,26.0,38.0,5546
379,26.0,38.0,5547
380,26.0,38.0,5548
381,26.0,38.0,5549
382,26.0,38.0,5550
383,26.0,38.0,5551
384,26.0,38.0,5552
385,26.0,38.0,5553
386,26.0,38.0,5554
387,26.0,38.0,5556
388,26.0,38.0,5557
389,26.0,38.0,5558
390,26.0,38.0,5559
391,26.0,38.0,5560
392,26.0,38.0,5561
393,26.0,38.0,5562
394,26.0,38.0,5563
395,26.0,38.0,5564
396,26.0,38.0,5565
397,26.0,38.0,5566
398,26.0,38.0,5567
399,26.0,38.0,5568
400,26.0,38.0,5569
401,26.0,38.0,5570
402,26.0,38.0,5571
403,26.0,38.0,5572
404,26.0,38.0,5573
405,26.0,38.0,5574
406,26.0,38.0,5575
407,26.0,38.0,5576
408,26.0,38.0,5577
409,26.0,38.0,5578
410,26.0,38.0,5579
411,26.0,38.0,5580
412,26.0,38.0,5581
413,26.0,38.0,5582
414,26.0,38.0,5583
415,26.0,38.0,5584
416,26.0,38.0,5586
417,26.0,38.0,5586
418,26.0,38.0,5587
419,26.0,38.0,5588
420,26.0,38.0,5590
421,26.0,38.0,5591
422,26.0,38.0,5592
423,26.0,38.0,5593
424,26.0,38.0,5594
425,26.0,38.0,5595
426,26.0,38.0,5596
427,26.0,38.0,5597
428,26.0,38.0,5598
429,26.0,38.0,5599
430,26.0,38.0,5600
431,26.0,38.0,5601
432,26.0,38.0,5602
433,26.0,38.0,5603
434,26.0,38.0,5604
435,26.0,38.0,5605
436,26.0,38.0,5606
437,26.0,38.0,5607
438,26.0,38.0,5608
439,26.0,38.0,5609
440,26.0,38.0,5610
441,26.0,38.0,5611
442,26.0,38.0,5612
443,26.0,38.0,5613
444,26.0,38.0,5614
445,26.0,38.0,5615
446,26.0,38.0,5616
447,26.0,38.0,5617
448,26.0,38.0,5618
449,26.0,38.0,5619
450,26.0,38.0,5620
451,26.0,38.0,5621
452,26.0,38.0,5622
453,26.0,38.0,5624
454,26.0,38.0,5625
455,26.0,38.0,5626
456,26.0,38.0,5627
457,26.0,38.0,5628
458,26.0,38.0,5629
459,26.0,38.0,5630
460,26.0,38.0,5631
461,26.0,38.0,5632
462,26.0,38.0,5633
463,26.0,38.0,5634
464,26.0,38.0,5635
465,26.0,38.0,5636
466,26.0,38.0,5637
467,26.0,38.0,5638
468,26.0,38.0,5639
469,26.0,38.0,5640
470,26.0,38.0,5641
471,26.0,38.0,5642
472,26.0,38.0,5643
473,26.0,38.0,5644
474,26.0,38.0,5645
475,26.0,38.0,5646
476,26.0,38.0,5647
477,26.0,38.0,5648
478,26.0,38.0,5649
479,26.0,38.0,5650
480,26.0,38.0,5651
481,26.0,38.0,5652
482,26.0,38.0,5653
483,26.0,38.0,5654
484,26.0,38.0,5656
485,26.0,38.0,5656
486,26.0,38.0,5658
487,26.0,38.0,5659
488,26.0,38.0,5660
489,26.0,38.0,5661
490,26.0,38.0,5662
491,26.0,38.0,5663
492,26.0,38.0,5664
493,26.0,38.0,5665
494,26.0,38.0,5666
495,26.0,38.0,5667
496,26.0,38.0,5668
497,26.0,38.0,5669
498,26.0,38.0,5670
499,26.0,38.0,5671
