,T,H,Time
245,26.0,40.0,1800
246,26.0,40.0,1801
247,26.0,40.0,1802
248,26.0,40.0,1803
249,26.0,40.0,1804
250,26.0,40.0,1805
251,26.0,40.0,1806
252,26.0,40.0,1807
253,26.0,40.0,1808
254,26.0,40.0,1809
255,26.0,40.0,1810
256,26.0,40.0,1811
257,26.0,40.0,1812
258,26.0,40.0,1813
259,26.0,40.0,1814
260,26.0,40.0,1815
261,26.0,40.0,1816
262,26.0,40.0,1817
263,26.0,40.0,1818
264,26.0,40.0,1819
265,26.0,40.0,1820
266,26.0,40.0,1821
267,26.0,40.0,1822
268,26.0,41.0,1823
269,26.0,41.0,1824
270,26.0,41.0,1825
271,26.0,41.0,1826
272,26.0,41.0,1827
273,26.0,41.0,1829
274,26.0,41.0,1830
275,26.0,41.0,1831
276,26.0,41.0,1832
277,26.0,41.0,1833
278,26.0,41.0,1834
279,26.0,41.0,1835
280,26.0,41.0,1836
281,26.0,41.0,1837
282,26.0,40.0,1838
283,26.0,40.0,1839
284,26.0,40.0,1840
285,26.0,40.0,1841
286,26.0,40.0,1842
287,26.0,40.0,1843
288,26.0,40.0,1844
289,26.0,40.0,1845
290,26.0,40.0,1846
291,26.0,40.0,1847
292,26.0,40.0,1848
293,26.0,40.0,1849
294,26.0,40.0,1850
295,26.0,40.0,1851
296,26.0,40.0,1852
297,26.0,40.0,1853
298,26.0,40.0,1854
299,26.0,40.0,1855
300,25.0,40.0,1856
301,25.0,40.0,1857
302,26.0,41.0,1858
303,26.0,41.0,1859
304,25.0,40.0,1860
305,25.0,40.0,1861
306,25.0,40.0,1862
307,25.0,40.0,1864
308,25.0,40.0,1865
309,25.0,40.0,1866
310,25.0,40.0,1867
311,25.0,40.0,1868
312,25.0,40.0,1869
313,25.0,40.0,1870
314,25.0,40.0,1871
315,25.0,40.0,1872
316,25.0,40.0,1873
317,25.0,40.0,1874
318,25.0,40.0,1875
319,25.0,40.0,1876
320,25.0,40.0,1877
321,25.0,40.0,1878
322,25.0,40.0,1879
323,25.0,40.0,1880
324,25.0,40.0,1881
325,25.0,40.0,1882
326,25.0,40.0,1883
327,25.0,40.0,1884
328,25.0,40.0,1885
329,25.0,40.0,1886
330,25.0,40.0,1887
331,25.0,40.0,1888
332,25.0,40.0,1889
333,25.0,40.0,1890
334,25.0,40.0,1891
335,25.0,40.0,1892
336,25.0,40.0,1893
337,25.0,40.0,1894
338,25.0,40.0,1895
339,25.0,40.0,1896
340,25.0,40.0,1898
341,25.0,40.0,1899
342,25.0,40.0,1900
343,25.0,40.0,1901
344,25.0,40.0,1902
345,25.0,40.0,1903
346,25.0,40.0,1904
347,25.0,40.0,1905
348,25.0,40.0,1906
349,25.0,40.0,1907
350,26.0,41.0,1908
351,26.0,41.0,1909
352,25.0,40.0,1910
353,25.0,40.0,1911
354,26.0,41.0,1912
355,26.0,41.0,1913
356,26.0,41.0,1914
357,26.0,41.0,1915
358,26.0,41.0,1916
359,26.0,41.0,1917
360,26.0,41.0,1918
361,26.0,41.0,1919
362,26.0,41.0,1920
363,26.0,41.0,1921
364,26.0,40.0,1922
365,26.0,40.0,1923
366,26.0,40.0,1924
367,26.0,40.0,1925
368,26.0,40.0,1926
369,26.0,40.0,1927
370,26.0,41.0,1928
371,26.0,41.0,1929
372,26.0,41.0,1930
373,26.0,41.0,1932
374,26.0,40.0,1933
375,26.0,40.0,1934
376,26.0,40.0,1935
377,26.0,40.0,1936
378,26.0,40.0,1937
379,26.0,40.0,1938
380,26.0,40.0,1939
381,26.0,40.0,1940
382,26.0,41.0,1941
383,26.0,41.0,1942
384,26.0,40.0,1943
