,T,H,Time
299,27.0,37.0,3916
300,27.0,37.0,3917
301,27.0,37.0,3918
302,27.0,37.0,3919
303,27.0,37.0,3920
304,27.0,37.0,3921
305,27.0,37.0,3922
306,27.0,37.0,3923
307,27.0,37.0,3924
308,27.0,37.0,3925
309,27.0,37.0,3926
310,27.0,37.0,3927
311,27.0,37.0,3928
312,27.0,37.0,3930
313,27.0,37.0,3931
314,27.0,37.0,3932
315,27.0,37.0,3933
316,27.0,37.0,3934
317,27.0,37.0,3935
318,27.0,37.0,3936
319,27.0,37.0,3937
320,27.0,37.0,3938
321,27.0,37.0,3939
322,27.0,37.0,3940
323,27.0,37.0,3941
324,27.0,37.0,3942
325,27.0,37.0,3943
326,27.0,36.0,3944
327,27.0,36.0,3945
328,27.0,37.0,3946
329,27.0,37.0,3947
330,27.0,36.0,3948
331,27.0,36.0,3949
332,27.0,37.0,3950
333,27.0,37.0,3951
334,27.0,37.0,3952
335,27.0,37.0,3953
336,27.0,37.0,3954
337,27.0,37.0,3955
338,27.0,37.0,3956
339,27.0,37.0,3957
340,27.0,37.0,3958
341,27.0,37.0,3959
342,27.0,37.0,3961
343,27.0,37.0,3961
344,27.0,36.0,3963
345,27.0,36.0,3964
346,27.0,37.0,3965
347,27.0,37.0,3966
348,27.0,36.0,3967
349,27.0,36.0,3968
350,27.0,37.0,3969
351,27.0,37.0,3970
352,27.0,36.0,3971
353,27.0,36.0,3972
354,27.0,36.0,3973
355,27.0,36.0,3974
356,27.0,37.0,3975
357,27.0,37.0,3976
358,27.0,36.0,3977
359,27.0,36.0,3978
360,27.0,36.0,3979
361,27.0,36.0,3980
362,27.0,36.0,3981
363,27.0,36.0,3982
364,27.0,37.0,3983
365,27.0,37.0,3984
366,27.0,36.0,3985
367,27.0,36.0,3986
368,27.0,37.0,3987
369,27.0,37.0,3988
370,27.0,36.0,3989
371,27.0,36.0,3990
372,27.0,36.0,3991
373,27.0,36.0,3992
374,27.0,37.0,3993
375,27.0,37.0,3994
376,27.0,36.0,3995
377,27.0,36.0,3997
378,27.0,36.0,3998
379,27.0,36.0,3999
380,27.0,36.0,4000
381,27.0,36.0,4001
382,27.0,36.0,4002
383,27.0,36.0,4003
384,27.0,36.0,4004
385,27.0,36.0,4005
386,27.0,36.0,4006
387,27.0,36.0,4007
388,27.0,36.0,4008
389,27.0,36.0,4009
390,27.0,36.0,4010
391,27.0,36.0,4011
392,27.0,36.0,4012
393,27.0,36.0,4013
394,27.0,36.0,4014
395,27.0,36.0,4015
396,27.0,36.0,4016
397,27.0,36.0,4017
398,27.0,36.0,4018
399,27.0,36.0,4019
400,27.0,36.0,4020
401,27.0,36.0,4021
402,27.0,36.0,4022
403,27.0,36.0,4023
404,27.0,36.0,4024
405,27.0,36.0,4025
406,27.0,36.0,4026
407,27.0,36.0,4027
408,27.0,36.0,4028
409,27.0,36.0,4029
410,27.0,36.0,4031
411,27.0,36.0,4032
412,27.0,36.0,4033
413,27.0,36.0,4034
414,27.0,36.0,4035
415,27.0,36.0,4036
416,27.0,36.0,4037
417,27.0,36.0,4038
418,27.0,36.0,4039
419,27.0,36.0,4040
420,27.0,36.0,4041
421,27.0,36.0,4042
422,27.0,36.0,4043
423,27.0,36.0,4044
424,27.0,36.0,4045
425,27.0,36.0,4046
426,27.0,36.0,4047
427,27.0,36.0,4048
428,27.0,36.0,4049
429,27.0,36.0,4050
430,27.0,36.0,4051
431,27.0,36.0,4052
432,27.0,36.0,4053
433,27.0,36.0,4054
434,27.0,36.0,4055
435,27.0,36.0,4056
436,27.0,36.0,4057
437,27.0,36.0,4058
438,27.0,36.0,4059
439,27.0,36.0,4060
440,27.0,36.0,4061
441,27.0,36.0,4062
442,27.0,36.0,4064
443,27.0,36.0,4065
444,27.0,36.0,4066
445,27.0,36.0,4067
446,27.0,36.0,4068
447,27.0,36.0,4069
448,27.0,37.0,4070
449,27.0,37.0,4071
450,27.0,36.0,4072
451,27.0,36.0,4073
452,27.0,36.0,4074
453,27.0,36.0,4075
454,27.0,37.0,4076
455,27.0,37.0,4077
456,27.0,36.0,4078
457,27.0,36.0,4079
458,27.0,36.0,4080
459,27.0,36.0,4081
460,27.0,36.0,4082
461,27.0,36.0,4083
462,27.0,36.0,4084
463,27.0,36.0,4085
464,27.0,37.0,4086
465,27.0,37.0,4087
466,27.0,36.0,4088
467,27.0,36.0,4089
468,27.0,37.0,4090
469,27.0,37.0,4091
470,27.0,36.0,4092
471,27.0,36.0,4093
472,27.0,36.0,4094
473,27.0,36.0,4095
474,27.0,37.0,4096
475,27.0,37.0,4097
476,27.0,37.0,4099
477,27.0,37.0,4100
478,27.0,36.0,4101
479,27.0,36.0,4102
480,27.0,36.0,4103
481,27.0,36.0,4104
482,27.0,36.0,4105
483,27.0,36.0,4106
484,27.0,36.0,4107
485,27.0,36.0,4108
486,27.0,36.0,4109
487,27.0,36.0,4110
488,27.0,36.0,4111
489,27.0,36.0,4112
490,27.0,36.0,4113
491,27.0,36.0,4114
492,27.0,36.0,4115
493,27.0,36.0,4116
494,27.0,36.0,4117
495,27.0,36.0,4118
496,27.0,36.0,4119
497,27.0,36.0,4120
498,27.0,36.0,4121
499,27.0,36.0,4122
