,T,H,Time
429,26.0,38.0,5597
430,26.0,38.0,5598
431,26.0,38.0,5599
432,26.0,38.0,5600
433,26.0,38.0,5601
434,26.0,38.0,5602
435,26.0,38.0,5603
436,26.0,38.0,5604
437,26.0,38.0,5605
438,26.0,38.0,5606
439,26.0,38.0,5607
440,26.0,38.0,5608
441,26.0,38.0,5609
442,26.0,38.0,5610
443,26.0,38.0,5611
444,26.0,38.0,5612
445,26.0,38.0,5613
446,26.0,38.0,5614
447,26.0,38.0,5615
448,26.0,38.0,5616
449,26.0,38.0,5617
450,26.0,38.0,5618
451,26.0,38.0,5619
452,26.0,38.0,5620
453,26.0,38.0,5621
454,26.0,38.0,5622
455,26.0,38.0,5624
456,26.0,38.0,5625
457,26.0,38.0,5626
458,26.0,38.0,5627
459,26.0,38.0,5628
460,26.0,38.0,5629
461,26.0,38.0,5630
462,26.0,38.0,5631
463,26.0,38.0,5632
464,26.0,38.0,5633
465,26.0,38.0,5634
466,26.0,38.0,5635
467,26.0,38.0,5636
468,26.0,38.0,5637
469,26.0,38.0,5638
470,26.0,38.0,5639
471,26.0,38.0,5640
472,26.0,38.0,5641
473,26.0,38.0,5642
474,26.0,38.0,5643
475,26.0,38.0,5644
476,26.0,38.0,5645
477,26.0,38.0,5646
478,26.0,38.0,5647
479,26.0,38.0,5648
480,26.0,38.0,5649
481,26.0,38.0,5650
482,26.0,38.0,5651
483,26.0,38.0,5652
484,26.0,38.0,5653
485,26.0,38.0,5654
486,26.0,38.0,5656
487,26.0,38.0,5656
488,26.0,38.0,5658
489,26.0,38.0,5659
490,26.0,38.0,5660
491,26.0,38.0,5661
492,26.0,38.0,5662
493,26.0,38.0,5663
494,26.0,38.0,5664
495,26.0,38.0,5665
496,26.0,38.0,5666
497,26.0,38.0,5667
498,26.0,38.0,5668
499,26.0,38.0,5669
