,T,H,Time
83,26.0,39.0,2148
84,26.0,39.0,2149
85,26.0,39.0,2150
86,26.0,39.0,2151
87,26.0,39.0,2152
88,26.0,39.0,2153
89,26.0,39.0,2154
90,26.0,39.0,2155
91,26.0,39.0,2156
92,26.0,39.0,2157
93,26.0,39.0,2158
94,26.0,39.0,2159
95,26.0,39.0,2160
96,26.0,39.0,2161
97,26.0,39.0,2162
98,26.0,39.0,2163
99,26.0,39.0,2164
100,26.0,39.0,2165
101,26.0,39.0,2166
102,26.0,38.0,2167
103,26.0,38.0,2169
104,26.0,39.0,2170
105,26.0,39.0,2171
106,26.0,39.0,2172
107,26.0,39.0,2173
108,26.0,39.0,2174
109,26.0,39.0,2175
110,26.0,39.0,2176
111,26.0,39.0,2177
112,26.0,39.0,2178
113,26.0,39.0,2179
114,26.0,39.0,2180
115,26.0,39.0,2181
116,26.0,39.0,2182
117,26.0,39.0,2183
118,26.0,39.0,2184
119,26.0,39.0,2185
120,26.0,39.0,2186
121,26.0,39.0,2187
122,26.0,39.0,2188
123,26.0,39.0,2189
124,26.0,39.0,2190
125,26.0,39.0,2191
126,26.0,38.0,2192
127,26.0,38.0,2193
128,26.0,39.0,2194
129,26.0,39.0,2195
130,26.0,38.0,2196
131,26.0,38.0,2197
132,26.0,39.0,2198
133,26.0,39.0,2199
134,26.0,38.0,2200
135,26.0,38.0,2201
136,26.0,38.0,2203
137,26.0,38.0,2204
138,26.0,39.0,2205
139,26.0,39.0,2206
140,26.0,38.0,2207
141,26.0,38.0,2208
142,26.0,38.0,2209
143,26.0,38.0,2210
144,26.0,38.0,2211
145,26.0,38.0,2212
146,26.0,38.0,2213
147,26.0,38.0,2214
148,26.0,38.0,2215
149,26.0,38.0,2216
150,26.0,38.0,2217
151,26.0,38.0,2218
152,26.0,38.0,2219
153,26.0,38.0,2220
154,26.0,38.0,2221
155,26.0,38.0,2222
156,26.0,38.0,2223
157,26.0,38.0,2224
158,26.0,38.0,2225
159,26.0,38.0,2226
160,26.0,38.0,2227
161,26.0,38.0,2228
162,26.0,38.0,2229
163,26.0,38.0,2230
164,26.0,38.0,2231
165,26.0,38.0,2232
166,26.0,38.0,2233
167,26.0,38.0,2234
168,26.0,38.0,2236
169,26.0,38.0,2237
170,26.0,38.0,2238
171,26.0,38.0,2239
172,26.0,38.0,2240
173,26.0,38.0,2241
174,26.0,38.0,2242
175,26.0,38.0,2243
176,26.0,38.0,2244
177,26.0,38.0,2245
178,26.0,39.0,2246
179,26.0,39.0,2247
180,26.0,38.0,2248
181,26.0,38.0,2249
182,26.0,38.0,2250
183,26.0,38.0,2251
184,26.0,38.0,2252
185,26.0,38.0,2253
186,26.0,38.0,2254
187,26.0,38.0,2255
188,26.0,38.0,2256
189,26.0,38.0,2257
190,26.0,38.0,2258
191,26.0,38.0,2259
192,26.0,38.0,2260
193,26.0,38.0,2261
194,26.0,38.0,2262
195,26.0,38.0,2263
196,26.0,38.0,2264
197,26.0,38.0,2265
198,26.0,38.0,2266
199,26.0,38.0,2267
200,26.0,38.0,2269
201,26.0,38.0,2269
202,26.0,39.0,2271
203,26.0,39.0,2272
204,26.0,39.0,2273
205,26.0,39.0,2274
206,26.0,39.0,2275
207,26.0,39.0,2276
208,26.0,40.0,2277
209,26.0,40.0,2278
210,26.0,40.0,2279
211,26.0,40.0,2280
212,26.0,40.0,2281
213,26.0,40.0,2282
214,26.0,40.0,2283
215,26.0,40.0,2284
216,26.0,39.0,2285
217,26.0,39.0,2286
218,26.0,39.0,2287
219,26.0,39.0,2288
220,26.0,39.0,2289
221,26.0,39.0,2290
222,26.0,39.0,2291
223,26.0,39.0,2292
224,26.0,39.0,2293
225,26.0,39.0,2294
226,26.0,39.0,2295
227,26.0,39.0,2296
228,26.0,40.0,2297
229,26.0,40.0,2298
230,26.0,40.0,2299
231,26.0,40.0,2300
232,26.0,40.0,2301
233,26.0,40.0,2302
234,26.0,39.0,2304
235,26.0,39.0,2305
236,27.0,39.0,2306
237,27.0,39.0,2307
238,27.0,39.0,2308
239,27.0,39.0,2309
240,27.0,39.0,2310
241,27.0,39.0,2311
242,27.0,39.0,2312
243,27.0,39.0,2313
244,27.0,38.0,2314
245,27.0,38.0,2315
246,27.0,38.0,2316
247,27.0,38.0,2317
248,27.0,38.0,2318
249,27.0,38.0,2319
250,27.0,38.0,2320
251,27.0,38.0,2321
252,27.0,38.0,2322
253,27.0,38.0,2323
254,27.0,38.0,2324
255,27.0,38.0,2325
256,27.0,38.0,2326
257,27.0,38.0,2327
258,27.0,38.0,2328
259,27.0,38.0,2329
260,27.0,38.0,2330
261,27.0,38.0,2331
262,27.0,38.0,2332
263,27.0,38.0,2333
264,27.0,38.0,2334
265,27.0,38.0,2335
266,27.0,39.0,2336
267,27.0,39.0,2338
268,27.0,40.0,2339
269,27.0,40.0,2340
270,27.0,40.0,2341
271,27.0,40.0,2342
272,27.0,41.0,2343
273,27.0,41.0,2344
274,27.0,40.0,2345
275,27.0,40.0,2346
276,27.0,40.0,2347
277,27.0,40.0,2348
278,27.0,39.0,2349
279,27.0,39.0,2350
280,27.0,39.0,2351
281,27.0,39.0,2352
282,27.0,39.0,2353
283,27.0,39.0,2354
284,27.0,39.0,2355
285,27.0,39.0,2356
286,27.0,38.0,2357
287,27.0,38.0,2358
288,27.0,38.0,2359
289,27.0,38.0,2360
290,27.0,38.0,2361
291,27.0,38.0,2362
292,27.0,40.0,2363
293,27.0,40.0,2364
294,27.0,40.0,2365
295,27.0,40.0,2366
296,27.0,39.0,2367
297,27.0,39.0,2368
298,27.0,39.0,2369
299,27.0,39.0,2370
300,27.0,39.0,2372
301,27.0,39.0,2373
302,27.0,38.0,2374
303,27.0,38.0,2375
304,27.0,38.0,2376
305,27.0,38.0,2377
306,27.0,38.0,2378
307,27.0,38.0,2379
308,27.0,38.0,2380
309,27.0,38.0,2381
310,27.0,38.0,2382
311,27.0,38.0,2383
312,27.0,38.0,2384
313,27.0,38.0,2385
314,27.0,38.0,2386
315,27.0,38.0,2387
316,27.0,38.0,2388
317,27.0,38.0,2389
318,27.0,38.0,2390
319,27.0,38.0,2391
320,27.0,38.0,2392
321,27.0,38.0,2393
322,27.0,38.0,2394
323,27.0,38.0,2395
324,27.0,38.0,2396
325,27.0,38.0,2397
326,27.0,38.0,2398
327,27.0,38.0,2399
328,27.0,38.0,2400
329,27.0,38.0,2401
330,27.0,38.0,2402
331,27.0,38.0,2403
332,27.0,38.0,2404
333,27.0,38.0,2406
334,27.0,38.0,2407
335,27.0,38.0,2408
336,27.0,38.0,2409
337,27.0,38.0,2410
338,27.0,38.0,2411
339,27.0,38.0,2412
340,27.0,38.0,2413
341,27.0,38.0,2414
342,27.0,37.0,2415
343,27.0,37.0,2416
344,27.0,37.0,2417
345,27.0,37.0,2418
346,27.0,37.0,2419
347,27.0,37.0,2420
348,27.0,37.0,2421
349,27.0,37.0,2422
350,27.0,37.0,2423
351,27.0,37.0,2424
352,27.0,37.0,2425
353,27.0,37.0,2426
354,27.0,37.0,2427
355,27.0,37.0,2428
356,27.0,37.0,2429
357,27.0,37.0,2430
358,27.0,37.0,2431
359,27.0,37.0,2432
360,27.0,37.0,2433
361,27.0,37.0,2434
362,27.0,37.0,2435
363,27.0,37.0,2436
364,27.0,37.0,2437
365,27.0,37.0,2438
366,27.0,37.0,2440
367,27.0,37.0,2441
368,27.0,37.0,2442
369,27.0,37.0,2443
370,27.0,37.0,2444
371,27.0,37.0,2445
372,27.0,37.0,2446
373,27.0,37.0,2447
374,27.0,37.0,2448
375,27.0,37.0,2449
376,27.0,37.0,2450
377,27.0,37.0,2451
378,27.0,37.0,2452
379,27.0,37.0,2453
380,27.0,37.0,2454
381,27.0,37.0,2455
382,27.0,37.0,2456
383,27.0,37.0,2457
384,27.0,37.0,2458
385,27.0,37.0,2459
386,27.0,37.0,2460
387,27.0,37.0,2461
388,27.0,37.0,2462
389,27.0,37.0,2463
390,27.0,37.0,2464
391,27.0,37.0,2465
392,27.0,37.0,2466
393,27.0,37.0,2467
394,27.0,37.0,2468
395,27.0,37.0,2469
396,27.0,37.0,2470
397,27.0,37.0,2471
398,27.0,37.0,2473
399,27.0,37.0,2474
400,27.0,37.0,2475
401,27.0,37.0,2476
402,27.0,37.0,2477
403,27.0,37.0,2478
404,27.0,37.0,2479
405,27.0,37.0,2480
406,27.0,37.0,2481
407,27.0,37.0,2482
408,27.0,37.0,2483
409,27.0,37.0,2484
410,27.0,37.0,2485
411,27.0,37.0,2486
412,27.0,37.0,2487
413,27.0,37.0,2488
414,27.0,37.0,2489
415,27.0,37.0,2490
416,27.0,37.0,2491
417,27.0,37.0,2492
418,27.0,37.0,2493
419,27.0,37.0,2494
420,27.0,37.0,2495
421,27.0,37.0,2496
422,27.0,37.0,2497
423,27.0,37.0,2498
424,27.0,37.0,2499
425,27.0,37.0,2500
426,27.0,37.0,2501
427,27.0,37.0,2502
428,27.0,37.0,2503
429,27.0,37.0,2504
430,27.0,37.0,2505
431,27.0,37.0,2506
432,27.0,37.0,2508
433,27.0,37.0,2509
434,27.0,37.0,2510
435,27.0,37.0,2511
436,27.0,37.0,2512
437,27.0,37.0,2513
438,27.0,37.0,2514
439,27.0,37.0,2515
440,27.0,37.0,2516
441,27.0,37.0,2517
442,27.0,37.0,2518
443,27.0,37.0,2519
444,27.0,37.0,2520
445,27.0,37.0,2521
446,27.0,37.0,2522
447,27.0,37.0,2523
448,27.0,37.0,2524
449,27.0,37.0,2525
450,27.0,37.0,2526
451,27.0,37.0,2527
452,27.0,37.0,2528
453,27.0,37.0,2529
454,27.0,37.0,2530
455,27.0,37.0,2531
456,27.0,37.0,2532
457,27.0,37.0,2533
458,27.0,37.0,2534
459,27.0,37.0,2535
460,27.0,37.0,2536
461,27.0,37.0,2537
462,27.0,37.0,2538
463,27.0,37.0,2539
464,27.0,37.0,2541
465,27.0,37.0,2542
466,27.0,37.0,2543
467,27.0,37.0,2544
468,27.0,38.0,2545
469,27.0,38.0,2546
470,27.0,38.0,2547
471,27.0,38.0,2548
472,27.0,38.0,2549
473,27.0,38.0,2550
474,27.0,37.0,2551
475,27.0,37.0,2552
476,27.0,37.0,2553
477,27.0,37.0,2554
478,27.0,37.0,2555
479,27.0,37.0,2556
480,27.0,37.0,2557
481,27.0,37.0,2558
482,27.0,37.0,2559
483,27.0,37.0,2560
484,27.0,37.0,2561
485,27.0,37.0,2562
486,27.0,37.0,2563
487,27.0,37.0,2564
488,27.0,37.0,2565
489,27.0,37.0,2566
490,27.0,37.0,2567
491,27.0,37.0,2568
492,27.0,37.0,2569
493,27.0,37.0,2570
494,27.0,38.0,2571
495,27.0,38.0,2573
496,27.0,38.0,2573
497,27.0,38.0,2575
498,27.0,38.0,2576
499,27.0,38.0,2577
